composite,defagn,defstarform,galname
False,False,True,ECO08229
False,False,True,ECO08230
False,False,True,ECO08231
False,False,True,ECO08232
True,False,False,ECO08234
False,True,False,ECO08235
False,False,True,ECO08236
False,False,True,ECO08237
False,False,True,ECO08238
False,False,True,ECO08239
False,True,False,ECO08240
False,False,True,ECO08241
False,False,True,ECO08242
False,False,True,ECO08243
False,False,True,ECO08244
False,False,True,ECO08245
False,False,True,ECO08246
False,False,True,ECO08247
False,False,True,ECO08248
True,False,False,ECO08249
False,False,True,ECO08250
False,False,True,ECO08251
False,False,True,ECO08252
True,False,False,ECO08253
False,False,True,ECO08255
False,False,True,ECO08256
False,True,False,ECO08257
False,False,True,ECO08258
False,False,True,ECO08259
False,False,True,ECO08260
False,False,True,ECO08261
False,False,True,ECO08262
False,False,True,ECO08263
False,False,True,ECO08264
False,True,False,ECO08266
False,False,True,ECO08267
False,False,True,ECO08269
False,False,True,ECO08270
False,False,True,ECO08271
False,False,True,ECO08272
False,False,True,ECO08273
True,False,False,ECO08274
False,False,True,ECO08275
True,False,False,ECO08276
False,False,True,ECO08277
False,True,False,ECO08278
False,False,True,ECO08279
False,False,True,ECO08280
False,False,True,ECO08281
False,False,True,ECO08282
True,False,False,ECO08283
False,False,True,ECO08284
False,True,False,ECO08285
False,False,True,ECO08286
False,False,True,ECO08287
False,True,False,ECO08289
False,False,True,ECO08290
True,False,False,ECO08291
False,False,True,ECO08292
False,False,True,ECO08293
True,False,False,ECO08294
False,False,True,ECO08296
False,False,True,ECO08297
False,False,True,ECO08298
False,False,True,ECO08299
False,False,True,ECO08300
False,False,True,ECO08301
False,True,False,ECO08302
False,False,True,ECO08303
False,False,True,ECO08305
False,False,True,ECO08306
False,False,True,ECO08307
False,False,True,ECO08308
True,False,False,ECO08309
False,False,True,ECO08310
False,True,False,ECO08311
False,False,True,ECO08312
False,False,True,ECO08314
False,False,True,ECO08315
False,False,True,ECO08316
True,False,False,ECO08317
False,False,True,ECO08318
False,False,True,ECO08319
False,True,False,ECO08320
False,False,True,ECO08322
False,False,True,ECO08323
False,False,True,ECO08324
False,False,True,ECO08325
False,False,True,ECO08326
False,False,True,ECO08327
False,False,True,ECO08328
False,False,True,ECO08329
False,False,True,ECO08330
False,False,True,ECO08331
False,False,True,ECO08332
True,False,False,ECO08333
False,False,True,ECO08334
False,True,False,ECO08336
False,False,True,ECO08337
False,False,True,ECO08338
False,False,True,ECO08339
False,False,True,ECO08340
False,False,True,ECO08341
False,False,True,ECO08342
False,False,True,ECO08343
True,False,False,ECO08344
False,False,True,ECO08345
False,False,True,ECO08347
False,False,True,ECO08348
False,False,True,ECO08350
False,False,True,ECO08351
True,False,False,ECO08352
False,False,True,ECO08353
False,False,True,ECO08354
False,False,True,ECO08355
False,False,True,ECO08356
False,False,True,ECO08357
False,False,True,ECO08358
False,False,True,ECO08359
False,False,True,ECO08360
False,False,True,ECO08361
False,False,True,ECO08362
False,False,True,ECO08363
False,False,True,ECO08364
False,False,True,ECO08365
False,False,True,ECO08366
False,False,True,ECO08367
False,True,False,ECO08368
False,False,True,ECO08369
False,False,True,ECO08370
False,False,True,ECO08371
False,False,True,ECO08372
False,False,True,ECO08374
False,False,True,ECO08375
False,False,True,ECO08376
False,False,True,ECO08377
False,False,True,ECO08378
False,False,True,ECO08379
False,True,False,ECO08381
False,False,True,ECO08382
False,False,True,ECO08383
False,False,True,ECO08384
False,False,True,ECO08385
False,False,True,ECO08386
True,False,False,ECO08387
False,False,True,ECO08388
False,False,True,ECO08389
False,False,True,ECO08390
True,False,False,ECO08391
False,False,True,ECO08392
False,False,True,ECO08393
False,False,True,ECO08394
True,False,False,ECO08395
False,False,True,ECO08397
False,True,False,ECO08398
True,False,False,ECO08399
False,False,True,ECO08401
False,False,True,ECO08402
False,False,True,ECO08403
False,False,True,ECO08404
False,False,True,ECO08405
False,False,True,ECO08406
False,False,True,ECO08407
False,False,True,ECO08408
False,False,True,ECO08409
False,False,True,ECO08410
False,True,False,ECO08411
True,False,False,ECO08412
False,False,True,ECO08414
False,True,False,ECO08415
False,False,True,ECO08416
True,False,False,ECO08417
False,False,True,ECO08419
False,False,True,ECO08421
False,False,True,ECO08422
False,True,False,ECO08423
False,False,True,ECO08424
False,False,True,ECO08425
False,False,True,ECO08426
False,False,True,ECO08427
True,False,False,ECO08428
False,False,True,ECO08429
False,False,True,ECO08430
False,False,True,ECO08431
False,False,True,ECO08432
False,False,True,ECO08433
False,False,True,ECO08434
False,False,True,ECO08435
False,False,True,ECO08436
False,False,True,ECO08437
False,False,True,ECO08438
False,False,True,ECO08439
False,False,True,ECO08440
False,False,True,ECO08441
False,False,True,ECO08442
False,False,True,ECO08443
False,True,False,ECO08444
False,False,True,ECO08446
False,False,True,ECO08447
False,False,True,ECO08448
False,False,True,ECO08450
False,False,True,ECO08451
False,False,True,ECO08452
False,False,True,ECO08454
False,True,False,ECO08456
False,False,True,ECO08457
False,False,True,ECO08459
False,False,True,ECO08460
False,False,True,ECO08461
False,False,True,ECO08462
True,False,False,ECO08463
False,False,True,ECO08465
False,False,True,ECO08466
False,False,True,ECO08467
False,False,True,ECO08468
False,False,True,ECO08469
False,False,True,ECO08470
False,False,True,ECO08471
False,False,True,ECO08472
False,False,True,ECO08473
False,False,True,ECO08474
False,False,True,ECO08475
False,False,True,ECO08476
False,False,True,ECO08477
False,False,True,ECO08479
True,False,False,ECO08480
True,False,False,ECO08481
True,False,False,ECO08482
False,False,True,ECO08484
False,False,True,ECO08486
False,False,True,ECO08487
False,False,True,ECO08488
False,False,True,ECO08490
False,False,True,ECO08491
False,False,True,ECO08493
False,False,True,ECO08495
False,False,True,ECO08496
False,False,True,ECO08497
False,False,True,ECO08498
False,False,True,ECO08499
True,False,False,ECO08500
False,False,True,ECO08501
False,False,True,ECO08502
False,False,True,ECO08504
False,False,True,ECO08505
False,False,True,ECO08506
False,True,False,ECO08511
False,False,True,ECO08512
False,False,True,ECO08515
False,False,True,ECO08517
False,False,True,ECO08519
False,False,True,ECO08521
True,False,False,ECO08522
False,True,False,ECO08523
True,False,False,ECO08524
False,False,True,ECO08526
False,False,True,ECO08527
False,False,True,ECO08528
False,False,True,ECO08530
False,False,True,ECO08531
False,False,True,ECO08532
False,False,True,ECO08533
False,False,True,ECO08534
False,False,True,ECO08535
False,False,True,ECO08536
False,False,True,ECO08537
False,False,True,ECO08538
False,False,True,ECO08541
False,False,True,ECO08542
False,False,True,ECO08543
False,False,True,ECO08544
False,False,True,ECO08545
False,False,True,ECO08546
False,False,True,ECO08548
False,False,True,ECO08549
False,False,True,ECO08550
False,False,True,ECO08552
False,False,True,ECO08553
False,False,True,ECO08555
False,True,False,ECO08556
False,False,True,ECO08557
False,False,True,ECO08558
False,False,True,ECO08559
False,False,True,ECO08560
True,False,False,ECO08561
False,False,True,ECO08562
False,False,True,ECO08564
False,False,True,ECO08565
False,False,True,ECO08566
False,False,True,ECO08567
False,False,True,ECO08568
False,False,True,ECO08570
False,False,True,ECO08571
True,False,False,ECO08572
False,False,True,ECO08573
False,False,True,ECO08574
False,False,True,ECO08575
False,False,True,ECO08577
True,False,False,ECO08578
False,False,True,ECO08579
True,False,False,ECO08580
False,False,True,ECO08581
False,False,True,ECO08582
False,True,False,ECO08583
False,False,True,ECO08584
True,False,False,ECO08585
False,False,True,ECO08586
False,False,True,ECO08587
False,False,True,ECO08589
False,False,True,ECO08590
False,False,True,ECO08591
False,False,True,ECO08592
False,False,True,ECO08593
False,False,True,ECO08594
False,False,True,ECO08596
False,False,True,ECO08597
False,False,True,ECO08598
False,True,False,ECO08599
False,False,True,ECO08601
True,False,False,ECO08602
False,False,True,ECO08604
False,False,True,ECO08605
False,False,True,ECO08607
False,False,True,ECO08608
False,False,True,ECO08609
False,False,True,ECO08612
False,False,True,ECO08613
True,False,False,ECO08614
False,False,True,ECO08615
False,False,True,ECO08616
False,False,True,ECO08617
False,True,False,ECO08620
True,False,False,ECO08621
False,False,True,ECO08622
False,False,True,ECO08623
False,False,True,ECO08625
False,False,True,ECO08626
False,False,True,ECO08627
False,False,True,ECO08629
True,False,False,ECO08630
False,False,True,ECO08631
True,False,False,ECO08632
True,False,False,ECO08633
False,False,True,ECO08634
False,False,True,ECO08635
True,False,False,ECO08637
False,False,True,ECO08638
False,False,True,ECO08640
False,False,True,ECO08641
False,False,True,ECO08642
False,False,True,ECO08644
False,True,False,ECO08646
False,False,True,ECO08648
False,False,True,ECO08649
False,False,True,ECO08650
True,False,False,ECO08651
False,False,True,ECO08652
False,False,True,ECO08653
False,False,True,ECO08654
False,False,True,ECO08655
False,False,True,ECO08659
True,False,False,ECO08661
False,False,True,ECO08663
False,False,True,ECO08665
False,True,False,ECO08666
False,False,True,ECO08667
False,False,True,ECO08668
False,False,True,ECO08669
False,False,True,ECO08671
False,False,True,ECO08674
False,True,False,ECO08675
False,False,True,ECO08676
False,True,False,ECO08677
False,True,False,ECO08678
False,False,True,ECO08682
False,False,True,ECO08683
False,False,True,ECO08684
False,False,True,ECO08685
False,False,True,ECO08686
False,False,True,ECO08687
False,False,True,ECO08688
False,False,True,ECO08689
True,False,False,ECO08690
False,False,True,ECO08691
False,False,True,ECO08693
True,False,False,ECO08694
True,False,False,ECO08695
False,False,True,ECO08697
False,False,True,ECO08698
False,False,True,ECO08699
False,False,True,ECO08703
False,False,True,ECO08704
False,False,True,ECO08705
False,False,True,ECO08706
False,True,False,ECO08709
False,False,True,ECO08710
True,False,False,ECO08711
False,False,True,ECO08712
False,False,True,ECO08713
False,False,True,ECO08714
False,False,True,ECO08715
False,False,True,ECO08716
True,False,False,ECO08718
False,False,True,ECO08719
False,False,True,ECO08721
False,False,True,ECO08722
False,False,True,ECO08723
False,False,True,ECO08724
False,False,True,ECO08725
False,False,True,ECO08728
True,False,False,ECO08729
False,False,True,ECO08730
False,False,True,ECO08731
True,False,False,ECO08732
False,False,True,ECO08733
False,False,True,ECO08736
False,False,True,ECO08737
False,False,True,ECO08739
False,False,True,ECO08740
False,False,True,ECO08743
True,False,False,ECO08744
False,False,True,ECO08745
False,False,True,ECO08746
False,False,True,ECO08747
True,False,False,ECO08749
False,False,True,ECO08753
False,True,False,ECO08755
False,True,False,ECO08756
False,False,True,ECO08757
False,False,True,ECO08759
False,False,True,ECO08760
False,False,True,ECO08761
True,False,False,ECO08764
False,False,True,ECO08765
True,False,False,ECO08766
False,False,True,ECO08768
False,False,True,ECO08769
False,False,True,ECO08770
True,False,False,ECO08774
False,False,True,ECO08776
False,False,True,ECO08777
False,False,True,ECO08778
False,False,True,ECO08779
False,False,True,ECO08780
False,False,True,ECO08782
False,False,True,ECO08783
False,False,True,ECO08786
False,False,True,ECO08787
False,False,True,ECO08788
True,False,False,ECO08789
False,False,True,ECO08790
False,False,True,ECO08794
False,False,True,ECO08796
False,False,True,ECO08797
False,False,True,ECO08799
False,False,True,ECO08800
False,False,True,ECO08801
False,False,True,ECO08802
False,False,True,ECO08803
False,False,True,ECO08804
False,False,True,ECO08805
False,False,True,ECO08807
False,False,True,ECO08809
False,False,True,ECO08810
False,False,True,ECO08813
False,False,True,ECO08814
False,False,True,ECO08815
False,False,True,ECO08816
False,False,True,ECO08817
False,False,True,ECO08818
False,False,True,ECO08819
False,False,True,ECO08820
False,False,True,ECO08821
False,False,True,ECO08822
False,False,True,ECO08824
True,False,False,ECO08829
False,False,True,ECO08830
False,False,True,ECO08831
False,False,True,ECO08832
False,False,True,ECO08833
False,False,True,ECO08838
False,False,True,ECO08839
False,False,True,ECO08841
False,False,True,ECO08843
False,False,True,ECO08844
False,False,True,ECO08845
False,False,True,ECO08846
False,False,True,ECO08847
False,False,True,ECO08850
False,True,False,ECO08851
True,False,False,ECO08852
False,False,True,ECO08854
False,False,True,ECO08855
False,False,True,ECO08856
False,False,True,ECO08857
False,False,True,ECO08858
False,False,True,ECO08859
False,False,True,ECO08860
False,False,True,ECO08861
True,False,False,ECO08862
False,True,False,ECO08863
False,False,True,ECO08864
False,False,True,ECO08866
True,False,False,ECO08868
False,False,True,ECO08871
False,False,True,ECO08872
False,False,True,ECO08873
False,False,True,ECO08876
False,False,True,ECO08877
False,False,True,ECO08878
False,True,False,ECO08879
False,True,False,ECO08881
False,False,True,ECO08882
False,False,True,ECO08883
False,False,True,ECO08884
False,False,True,ECO08885
False,False,True,ECO08886
False,False,True,ECO08887
False,False,True,ECO08888
False,False,True,ECO08889
True,False,False,ECO08890
False,False,True,ECO08891
False,False,True,ECO08893
False,False,True,ECO08894
False,False,True,ECO08895
False,False,True,ECO08896
False,False,True,ECO08897
False,False,True,ECO08898
False,False,True,ECO08899
False,False,True,ECO08900
False,False,True,ECO08901
False,False,True,ECO08902
False,False,True,ECO08903
False,False,True,ECO08904
False,False,True,ECO08905
False,False,True,ECO08906
False,False,True,ECO08907
False,False,True,ECO08908
False,False,True,ECO08909
False,False,True,ECO08911
False,False,True,ECO08912
False,False,True,ECO08913
False,False,True,ECO08914
False,False,True,ECO08915
False,False,True,ECO08916
False,False,True,ECO08917
False,False,True,ECO08918
False,False,True,ECO08920
False,False,True,ECO08921
False,False,True,ECO08922
False,False,True,ECO08924
False,False,True,ECO08926
False,False,True,ECO08927
False,False,True,ECO08928
False,True,False,ECO08929
False,False,True,ECO08930
False,False,True,ECO08933
False,False,True,ECO08934
False,False,True,ECO08935
False,False,True,ECO08937
False,False,True,ECO08938
False,False,True,ECO08942
False,True,False,ECO08943
False,False,True,ECO08945
False,False,True,ECO08946
False,False,True,ECO08947
